    Time: 2018-3-23 13:33:02
D. C. Tsui Laboratory,  He3 System, A152-IOP-CAS
D:\Exp_data\xiaopei_sun\DATA\20180321\2018-03\2018-03\180323\180323.001
Experimenter: 
Sample:







     180323_001_Time	 180323_001_LI5640_X	 180323_001_K2612_Va	 180323_001_K2612_Ib	   180323_001_IPS120
   8.436000E+1	   7.571000E-6	  -2.839630E+0	   2.861020E-7	  -4.500000E-1
   8.460900E+1	   7.573000E-6	  -2.835830E+0	   3.814700E-7	  -4.500000E-1
   8.485900E+1	   7.574000E-6	  -2.831720E+0	   3.933910E-7	  -4.500000E-1
   8.510400E+1	   7.575000E-6	  -2.827900E+0	   3.337860E-7	  -4.500000E-1
   8.535500E+1	   7.573000E-6	  -2.823790E+0	   4.172330E-7	  -4.500000E-1
   8.561300E+1	   7.569000E-6	  -2.819640E+0	   4.053120E-7	  -4.500000E-1
   8.586000E+1	   7.566000E-6	  -2.815850E+0	   6.675720E-7	  -4.500000E-1
   8.691400E+1	   7.552000E-6	  -2.811650E+0	   4.410740E-7	  -4.500000E-1
   8.695400E+1	   7.552000E-6	  -2.811650E+0	   4.410740E-7	  -4.500000E-1
   8.698900E+1	   7.552000E-6	  -2.811650E+0	   4.410740E-7	  -4.500000E-1
   8.702800E+1	   7.552000E-6	  -2.811650E+0	   4.410740E-7	  -4.500000E-1
   8.707700E+1	   7.552000E-6	  -2.811610E+0	   4.410740E-7	  -4.500000E-1
   8.711600E+1	   7.552000E-6	  -2.811610E+0	   4.410740E-7	  -4.500000E-1
   8.716600E+1	   7.552000E-6	  -2.811610E+0	   5.006790E-7	  -4.500000E-1
   8.720500E+1	   7.552000E-6	  -2.811610E+0	   5.006790E-7	  -4.500000E-1
   8.724000E+1	   7.552000E-6	  -2.811610E+0	   5.006790E-7	  -4.500000E-1
   8.727900E+1	   7.552000E-6	  -2.811610E+0	   5.006790E-7	  -4.500000E-1
   8.732900E+1	   7.552000E-6	  -2.811620E+0	   5.006790E-7	  -4.500000E-1
   8.736900E+1	   7.552000E-6	  -2.811620E+0	   4.410740E-7	  -4.500000E-1
   8.740500E+1	   7.552000E-6	  -2.811620E+0	   4.410740E-7	  -4.500000E-1
   8.744100E+1	   7.552000E-6	  -2.811620E+0	   4.410740E-7	  -4.500000E-1
   8.747800E+1	   7.553000E-6	  -2.811620E+0	   4.410740E-7	  -4.500000E-1
   8.753100E+1	   7.553000E-6	  -2.811630E+0	   4.410740E-7	  -4.500000E-1
   8.758300E+1	   7.553000E-6	  -2.811630E+0	   4.410740E-7	  -4.500000E-1
   8.762300E+1	   7.554000E-6	  -2.811630E+0	   4.410740E-7	  -4.500000E-1
   8.766100E+1	   7.554000E-6	  -2.811630E+0	   4.410740E-7	  -4.500000E-1
   8.771400E+1	   7.555000E-6	  -2.811630E+0	   4.410740E-7	  -4.500000E-1
   8.775000E+1	   7.555000E-6	  -2.811690E+0	   4.410740E-7	  -4.500000E-1
